node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,project,namespace,user_team,start,finish,pod_type_color,project_color
gpu-server06,3,gpu-server06:3,65.13968469387756,violet-run-pipeline-gpu-p72xp-2413290666,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-19 22:45:00+09:00,2024-01-20 23:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,35.14882150537633,violet-run-pipeline-gpu-mbfk9-821292784,task,PROJECT_1,ns-16904458533318198,,2024-01-22 18:00:00+09:00,2024-01-24 16:30:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,3,gpu-server06:3,80.06739180327868,violet-run-pipeline-gpu-k728t-880551737,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:00:00+09:00,2024-01-25 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-4c6mf-4185454647,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 08:45:00+09:00,2024-01-25 09:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-9l47x-2662489281,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 09:15:00+09:00,2024-01-25 11:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-jbthq-390385068,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 14:30:00+09:00,2024-01-25 14:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,42.641301339285704,violet-run-pipeline-gpu-pskxg-1311846560,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-26 18:15:00+09:00,2024-01-29 02:15:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-pf6lg-1612545394,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 14:30:00+09:00,2024-01-30 15:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-s59wn-196915659,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-30 15:30:00+09:00,2024-01-30 15:45:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-g8cgl-693057264,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-31 13:15:00+09:00,2024-01-31 15:30:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,83.7853891566265,violet-run-pipeline-gpu-rq2cx-1072744327,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-31 15:45:00+09:00,2024-02-01 12:30:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,43.10455454545453,violet-run-pipeline-gpu-bgknl-3373128455,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-02-01 14:15:00+09:00,2024-02-01 17:00:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-dmnl9-1845353393,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 20:15:00+09:00,2024-02-01 20:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,3,gpu-server06:3,0.0,violet-run-pipeline-gpu-fg96r-1405871495,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-02-02 08:45:00+09:00,2024-02-02 11:15:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,94.11142198308973,violet-run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 21:15:00+09:00,2023-11-22 10:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,95.51574645754492,violet-run-pipeline-gpu-5brzp-577411358,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 10:45:00+09:00,2023-12-11 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,92.26178699072794,violet-run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-12 08:00:00+09:00,2024-01-18 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,47.936703225806454,violet-run-pipeline-gpu-fcvgd-3368581573,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 10:00:00+09:00,2024-01-18 17:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,49.7722935483871,violet-run-pipeline-gpu-k8f9l-2834723455,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 18:00:00+09:00,2024-01-19 09:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,65.73743076923074,violet-run-pipeline-gpu-s25z9-4134201226,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-19 19:00:00+09:00,2024-01-19 22:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,65.32147721518993,violet-run-pipeline-gpu-5wkkh-1873314351,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-20 23:30:00+09:00,2024-01-21 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,56.378372477064225,violet-run-pipeline-gpu-gmthr-2443386175,task,PROJECT_13,ns-16904409679649498,,2024-01-23 13:15:00+09:00,2024-01-24 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,80.39871967213112,violet-run-pipeline-gpu-k728t-880551737,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:00:00+09:00,2024-01-25 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,0.0,violet-run-pipeline-gpu-4c6mf-4185454647,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 08:45:00+09:00,2024-01-25 11:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,50.676452537313494,violet-run-pipeline-gpu-jbthq-390385068,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 14:30:00+09:00,2024-01-29 02:15:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,0.0,violet-run-pipeline-gpu-vfncf-1169673928,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 14:15:00+09:00,2024-01-30 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,4,gpu-server06:4,93.8923336658353,violet-run-pipeline-gpu-s59wn-196915659,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-30 15:30:00+09:00,2024-02-08 00:00:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,93.71844709871876,violet-run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 21:15:00+09:00,2023-11-22 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,74.2003765567766,violet-run-pipeline-gpu-mbfp8-2125459996,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-22 18:00:00+09:00,2023-11-25 14:15:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,80.81949103869657,violet-run-pipeline-gpu-5fx6d-1307008704,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-25 14:30:00+09:00,2023-11-30 17:15:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,81.21877242236012,violet-run-pipeline-gpu-2bswz-48392133,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-11-30 17:30:00+09:00,2023-12-17 12:00:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,83.0690897922636,violet-run-pipeline-gpu-9c4zx-2993344091,task,PROJECT_2,ns-16909377696061704,TEAM_1,2023-12-17 12:15:00+09:00,2024-01-15 14:15:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,98.27174402985068,violet-run-pipeline-gpu-5bpbm-3559724633,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-16 15:30:00+09:00,2024-01-19 10:30:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,67.59110769230767,violet-run-pipeline-gpu-s25z9-4134201226,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-19 19:00:00+09:00,2024-01-19 22:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,67.93123670886077,violet-run-pipeline-gpu-5wkkh-1873314351,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-20 23:30:00+09:00,2024-01-21 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-gz9bd-2681504703,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-22 17:45:00+09:00,2024-01-22 18:00:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,57.76176238532108,violet-run-pipeline-gpu-gmthr-2443386175,task,PROJECT_13,ns-16904409679649498,,2024-01-23 13:15:00+09:00,2024-01-24 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,80.41803278688522,violet-run-pipeline-gpu-k728t-880551737,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:00:00+09:00,2024-01-25 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-4c6mf-4185454647,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 08:45:00+09:00,2024-01-25 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-xck5z-165411734,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-25 11:30:00+09:00,2024-01-25 14:30:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,72.46089454545458,violet-run-pipeline-gpu-crvw4-3171165163,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 14:45:00+09:00,2024-01-26 18:15:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-bspds-461724053,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 09:00:00+09:00,2024-01-30 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-6vdjt-742917155,task,PROJECT_17,ns-16904374776309414,,2024-01-30 10:30:00+09:00,2024-01-30 13:00:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-vfncf-1169673928,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 14:15:00+09:00,2024-01-30 14:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,5,gpu-server06:5,0.0,violet-run-pipeline-gpu-r4pjc-2350761622,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-30 15:00:00+09:00,2024-01-30 15:30:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,5,gpu-server06:5,93.89839350811488,violet-run-pipeline-gpu-vz4j7-954837668,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 15:45:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,94.08540261337427,violet-run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 21:15:00+09:00,2023-11-22 10:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,95.5050432125473,violet-run-pipeline-gpu-5brzp-577411358,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-22 10:45:00+09:00,2023-12-11 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,92.58621042427652,violet-run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-12 08:00:00+09:00,2024-01-18 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,48.009287096774194,violet-run-pipeline-gpu-fcvgd-3368581573,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 10:00:00+09:00,2024-01-18 17:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,49.751417741935505,violet-run-pipeline-gpu-k8f9l-2834723455,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 18:00:00+09:00,2024-01-19 09:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,68.30940000000001,violet-run-pipeline-gpu-s25z9-4134201226,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-19 19:00:00+09:00,2024-01-19 22:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,67.73680759493672,violet-run-pipeline-gpu-5wkkh-1873314351,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-20 23:30:00+09:00,2024-01-21 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,27.619634224598933,violet-run-pipeline-gpu-gz9bd-2681504703,task,PROJECT_1,ns-16904458533318198,TEAM_2,2024-01-22 17:45:00+09:00,2024-01-24 16:30:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,6,gpu-server06:6,80.16148852459014,violet-run-pipeline-gpu-k728t-880551737,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-24 17:00:00+09:00,2024-01-25 08:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-4c6mf-4185454647,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-25 08:45:00+09:00,2024-01-25 09:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-xck5z-165411734,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-25 11:30:00+09:00,2024-01-25 14:30:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server06,6,gpu-server06:6,71.81327818181815,violet-run-pipeline-gpu-crvw4-3171165163,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-25 14:45:00+09:00,2024-01-26 18:15:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-bspds-461724053,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 09:00:00+09:00,2024-01-30 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-pf6lg-1612545394,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-30 14:30:00+09:00,2024-01-30 15:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-srgcr-114569520,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-31 13:00:00+09:00,2024-01-31 13:45:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,68.5110404761904,violet-run-pipeline-gpu-9fv9x-2746955907,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-31 15:30:00+09:00,2024-02-01 12:30:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,69.6969,violet-run-pipeline-gpu-mtvnv-3509786754,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-02-01 14:00:00+09:00,2024-02-01 14:15:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,66.86214285714287,violet-run-pipeline-gpu-wt6nc-1871726909,task,PROJECT_1,ns-16904458533318198,,2024-02-01 15:15:00+09:00,2024-02-01 17:00:00+09:00,red,"(1.0, 0.0, 0.0, 1.0)"
gpu-server06,6,gpu-server06:6,0.0,violet-run-pipeline-gpu-dmnl9-1845353393,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 20:15:00+09:00,2024-02-01 20:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,6,gpu-server06:6,1.2133103896103894,violet-run-pipeline-gpu-mjktv-3558851891,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 20:45:00+09:00,2024-02-02 16:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,94.19849623366632,violet-run-pipeline-gpu-8g5pb-2879794351,task,PROJECT_13,ns-16904409679649498,,2023-11-08 21:15:00+09:00,2023-11-22 10:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,95.58256951813726,violet-run-pipeline-gpu-6tgb8-2521588706,task,PROJECT_13,ns-16904409679649498,,2023-11-22 11:15:00+09:00,2023-12-11 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,92.69439289126159,violet-run-pipeline-gpu-pz2zc-2341084632,task,PROJECT_13,ns-16904409679649498,,2023-12-12 08:00:00+09:00,2024-01-18 09:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,50.11846774193549,violet-run-pipeline-gpu-fcvgd-3368581573,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 10:00:00+09:00,2024-01-18 17:45:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,35.03452903225806,violet-run-pipeline-gpu-k8f9l-2834723455,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-18 18:00:00+09:00,2024-01-19 09:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,65.96204430379751,violet-run-pipeline-gpu-5wkkh-1873314351,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-20 23:30:00+09:00,2024-01-21 19:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,67.76921313703288,violet-run-pipeline-gpu-4lx5d-2457950530,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-22 08:15:00+09:00,2024-01-31 13:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,0.0,violet-run-pipeline-gpu-g8cgl-693057264,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-31 13:15:00+09:00,2024-01-31 13:45:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,71.49408571428569,violet-run-pipeline-gpu-9fv9x-2746955907,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-01-31 15:30:00+09:00,2024-02-01 12:30:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,58.5363,violet-run-pipeline-gpu-mtvnv-3509786754,task,PROJECT_15,ns-1690441020642881,TEAM_2,2024-02-01 14:00:00+09:00,2024-02-01 14:15:00+09:00,red,"(0.0, 0.24147942045669324, 1.0, 1.0)"
gpu-server06,7,gpu-server06:7,99.81414244482178,violet-run-pipeline-gpu-mjktv-3558851891,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-02-01 20:45:00+09:00,2024-02-08 00:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,53.08638975069249,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-11-27 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,67.07263318597123,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 16:45:00+09:00,2024-01-02 01:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,0.0,violet-run-pipeline-gpu-72s79-3342733295,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-02 01:15:00+09:00,2024-01-02 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,0.0,violet-run-pipeline-gpu-72s79-3342733295,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-03 13:15:00+09:00,2024-01-04 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,0.0,violet-run-pipeline-gpu-9d9xs-3001633694,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 09:30:00+09:00,2024-01-04 10:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,0.0,violet-run-pipeline-gpu-nhq7k-719672536,task,PROJECT_4,ns-16904413105821052,TEAM_4,2024-01-04 15:45:00+09:00,2024-01-04 16:15:00+09:00,red,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server07,0,gpu-server07:0,0.0,violet-run-pipeline-gpu-lwbp2-1534120356,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 17:45:00+09:00,2024-01-04 19:30:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,34.46313333333333,violet-run-pipeline-gpu-pqdqj-1187381983,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 08:30:00+09:00,2024-01-11 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,0,gpu-server07:0,85.38424689655166,violet-run-pipeline-gpu-7bv8q-4225584551,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-11 19:30:00+09:00,2024-02-08 00:00:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server07,1,gpu-server07:1,48.7960119113573,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-11-27 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,70.3765159445917,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 16:45:00+09:00,2024-01-02 01:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-72s79-3342733295,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-02 01:15:00+09:00,2024-01-02 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-72s79-3342733295,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-03 13:15:00+09:00,2024-01-04 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-9d9xs-3001633694,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-04 09:30:00+09:00,2024-01-04 10:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,27.0903,violet-run-pipeline-gpu-p9zqk-3668461244,task,PROJECT_4,ns-16904413105821052,,2024-01-04 16:30:00+09:00,2024-01-04 17:15:00+09:00,red,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-lwbp2-1534120356,task,PROJECT_17,ns-16904374776309414,TEAM_3,2024-01-04 17:45:00+09:00,2024-01-04 19:30:00+09:00,red,"(0.29545293465748007, 0.0, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-swq2n-3049610790,task,PROJECT_4,ns-16904413105821052,,2024-01-05 10:00:00+09:00,2024-01-06 10:15:00+09:00,red,"(1.0, 0.8053985326712598, 0.0, 1.0)"
gpu-server07,1,gpu-server07:1,32.96933333333334,violet-run-pipeline-gpu-pqdqj-1187381983,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-11 08:30:00+09:00,2024-01-11 09:15:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,1,gpu-server07:1,0.0,violet-run-pipeline-gpu-7bv8q-4225584551,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-11 19:00:00+09:00,2024-01-11 19:15:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server07,1,gpu-server07:1,83.95374226053637,violet-run-pipeline-gpu-7bv8q-4225584551,task,PROJECT_2,ns-16909377696061704,TEAM_1,2024-01-11 19:30:00+09:00,2024-02-08 00:00:00+09:00,red,"(1.0, 0.2684661775570866, 0.0, 1.0)"
gpu-server07,2,gpu-server07:2,49.93658493074792,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-08 21:15:00+09:00,2023-11-27 16:30:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,2,gpu-server07:2,72.71809590333059,violet-run-pipeline-gpu-cqxgz-1528876722,task,PROJECT_13,ns-16904409679649498,TEAM_1,2023-11-27 16:45:00+09:00,2024-01-02 01:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
gpu-server07,2,gpu-server07:2,0.0,violet-run-pipeline-gpu-72s79-3342733295,task,PROJECT_13,ns-16904409679649498,TEAM_1,2024-01-02 01:15:00+09:00,2024-01-02 17:00:00+09:00,red,"(0.0, 0.7784117755708665, 1.0, 1.0)"
