node,gpu_number,GPU,gpu_utilization,pod_name,pod_type,namespace,type_color,project_color,start_time,end_time
gpu-server15,3,gpu-server15:3,0.0,instance-1231-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-08 00:15:00+00:00,2024-01-09 00:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-10 00:15:00+00:00,2024-01-10 07:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2365-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-10 09:15:00+00:00,2024-01-10 09:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2337-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-10 23:15:00+00:00,2024-01-11 23:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-12 00:15:00+00:00,2024-01-13 00:15:00+00:00
gpu-server15,3,gpu-server15:3,0.655527027027025,instance-1183-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-14 10:15:00+00:00,2024-01-15 23:15:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2395-0,instance,ns-16904413105821052,blue,"(1.0, 0.8053985326712598, 0.0, 1.0)",2024-01-16 00:30:00+00:00,2024-01-17 00:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-17 02:00:00+00:00,2024-01-18 02:00:00+00:00
gpu-server15,3,gpu-server15:3,17.453742268041253,instance-2226-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-18 02:15:00+00:00,2024-01-19 02:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-21 23:45:00+00:00,2024-01-22 23:45:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-23 00:30:00+00:00,2024-01-24 00:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2455-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-25 02:15:00+00:00,2024-01-25 05:30:00+00:00
gpu-server15,3,gpu-server15:3,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-28 02:15:00+00:00,2024-01-29 02:15:00+00:00
gpu-server15,3,gpu-server15:3,72.7345720164609,violet-run-pipeline-gpu-4tt58-467469210,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-30 02:15:00+00:00,2024-02-01 15:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1408-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2023-11-06 02:30:00+00:00,2023-11-07 02:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1623-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-07 02:45:00+00:00,2023-11-08 01:45:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1641-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-08 02:15:00+00:00,2023-11-09 02:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1663-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-11-09 02:45:00+00:00,2023-11-09 04:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0561343283582089,instance-1666-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-09 07:45:00+00:00,2023-11-10 00:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1672-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-10 00:45:00+00:00,2023-11-11 00:45:00+00:00
gpu-server16,0,gpu-server16:0,13.231614285714285,instance-1764-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-12 05:15:00+00:00,2023-11-12 07:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-13 01:15:00+00:00,2023-11-14 01:15:00+00:00
gpu-server16,0,gpu-server16:0,12.472330208333323,instance-1629-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-14 02:15:00+00:00,2023-11-15 02:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1852-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 04:45:00+00:00,2023-11-15 06:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-15 07:00:00+00:00,2023-11-15 07:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1876-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 15:30:00+00:00,2023-11-16 15:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1848-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-17 02:45:00+00:00,2023-11-19 06:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-20 00:00:00+00:00,2023-11-21 00:00:00+00:00
gpu-server16,0,gpu-server16:0,0.9373641025641029,violet-run-pipeline-gpu-4pbf4-2042923357,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 01:45:00+00:00,2023-11-22 07:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-22 07:45:00+00:00,2023-11-23 07:45:00+00:00
gpu-server16,0,gpu-server16:0,0.4918796874999999,instance-2007-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-23 08:00:00+00:00,2023-11-25 08:00:00+00:00
gpu-server16,0,gpu-server16:0,20.223621390374312,instance-2034-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-27 00:45:00+00:00,2023-11-28 23:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2074-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-28 23:45:00+00:00,2023-11-29 23:45:00+00:00
gpu-server16,0,gpu-server16:0,14.433036458333344,instance-2051-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-30 00:15:00+00:00,2023-12-01 00:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2122-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-12-01 00:30:00+00:00,2023-12-02 00:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2149-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-04 00:00:00+00:00,2023-12-05 00:00:00+00:00
gpu-server16,0,gpu-server16:0,86.47551075794621,violet-run-pipeline-gpu-dlxcs-3750760639,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-05 01:15:00+00:00,2023-12-09 07:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-11 02:15:00+00:00,2023-12-12 02:15:00+00:00
gpu-server16,0,gpu-server16:0,0.6852474226804126,instance-2224-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-14 02:00:00+00:00,2023-12-15 02:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1618-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-15 04:45:00+00:00,2023-12-16 04:45:00+00:00
gpu-server16,0,gpu-server16:0,0.0001239583333333,instance-2254-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-16 05:00:00+00:00,2023-12-17 05:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,violet-run-pipeline-gpu-5jjpb-2382441466,task,ns-16904413105821052,red,"(1.0, 0.8053985326712598, 0.0, 1.0)",2023-12-17 14:15:00+00:00,2023-12-17 14:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1463-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-17 23:15:00+00:00,2023-12-18 23:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-12-18 23:30:00+00:00,2023-12-19 02:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2267-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-12-19 06:15:00+00:00,2023-12-20 06:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2279-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-21 01:00:00+00:00,2023-12-21 10:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2289-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-12-21 10:15:00+00:00,2023-12-22 04:45:00+00:00
gpu-server16,0,gpu-server16:0,13.3177924825175,violet-run-pipeline-gpu-vzp6m-2425280966,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-02 09:30:00+00:00,2024-01-08 08:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2368-0,instance,ns-16981087218254485,blue,"(0.0, 1.0, 0.14772888351419006, 1.0)",2024-01-08 09:00:00+00:00,2024-01-09 09:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-10 00:30:00+00:00,2024-01-11 00:45:00+00:00
gpu-server16,0,gpu-server16:0,86.90202812499994,instance-287-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-11 07:45:00+00:00,2024-01-12 07:45:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2411-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-12 08:15:00+00:00,2024-01-13 08:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2414-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-13 16:30:00+00:00,2024-01-14 16:30:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2394-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-15 00:00:00+00:00,2024-01-17 00:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-17 00:45:00+00:00,2024-01-18 00:45:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-18 06:00:00+00:00,2024-01-19 06:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2470-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-19 06:30:00+00:00,2024-01-19 07:00:00+00:00
gpu-server16,0,gpu-server16:0,41.378731690140825,instance-2476-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-22 01:15:00+00:00,2024-01-25 00:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2521-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-25 00:30:00+00:00,2024-01-26 00:15:00+00:00
gpu-server16,0,gpu-server16:0,7.95796000000001,instance-2530-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-26 00:30:00+00:00,2024-01-27 06:30:00+00:00
gpu-server16,0,gpu-server16:0,69.74826078431373,violet-run-pipeline-gpu-gr7s2-1300792980,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-28 22:45:00+00:00,2024-01-30 00:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2553-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-30 00:45:00+00:00,2024-01-30 07:00:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2370-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-30 07:15:00+00:00,2024-01-31 07:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2594-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-31 07:30:00+00:00,2024-02-01 04:15:00+00:00
gpu-server16,0,gpu-server16:0,0.0,instance-2601-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-02-01 04:30:00+00:00,2024-02-01 15:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1449-0,instance,ns-1682430413891001,blue,"(0.0, 1.0, 0.6846578559724542, 1.0)",2023-11-06 03:45:00+00:00,2023-11-07 03:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1625-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-07 04:45:00+00:00,2023-11-08 02:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1643-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-08 02:45:00+00:00,2023-11-08 04:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1644-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-08 04:45:00+00:00,2023-11-08 05:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1646-0,instance,ns-16905121280937848,blue,"(1.0, 0.0, 0.3622161775570867, 1.0)",2023-11-08 05:30:00+00:00,2023-11-09 04:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1672-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-10 00:45:00+00:00,2023-11-11 00:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-13 01:15:00+00:00,2023-11-14 01:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1818-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-14 02:00:00+00:00,2023-11-14 07:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1835-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-14 08:00:00+00:00,2023-11-14 15:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1844-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 00:45:00+00:00,2023-11-15 04:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1852-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 04:45:00+00:00,2023-11-15 06:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-15 07:00:00+00:00,2023-11-15 07:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1876-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 15:30:00+00:00,2023-11-16 15:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1631-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-17 04:45:00+00:00,2023-11-18 04:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1912-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-18 06:00:00+00:00,2023-11-19 06:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-20 00:00:00+00:00,2023-11-21 00:00:00+00:00
gpu-server16,1,gpu-server16:1,3.561261904761904,violet-run-pipeline-gpu-4pbf4-2042923357,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 01:45:00+00:00,2023-11-21 07:00:00+00:00
gpu-server16,1,gpu-server16:1,76.62619733333331,violet-run-pipeline-gpu-mbjlq-2199334477,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-21 08:30:00+00:00,2023-11-22 03:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-22 05:00:00+00:00,2023-11-22 08:00:00+00:00
gpu-server16,1,gpu-server16:1,1.519998941798943,instance-1995-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-22 08:30:00+00:00,2023-11-24 07:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-24 08:00:00+00:00,2023-11-25 08:00:00+00:00
gpu-server16,1,gpu-server16:1,22.67550686274508,instance-1997-0,instance,ns-16904458533318198,blue,"(1.0, 0.0, 0.0, 1.0)",2023-11-27 00:45:00+00:00,2023-12-01 06:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2137-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-01 07:00:00+00:00,2023-12-02 07:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2149-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-04 00:00:00+00:00,2023-12-05 00:00:00+00:00
gpu-server16,1,gpu-server16:1,85.08912298288507,violet-run-pipeline-gpu-dlxcs-3750760639,task,ns-16904374776309414,red,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-05 01:15:00+00:00,2023-12-09 07:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1576-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-12-11 02:15:00+00:00,2023-12-12 02:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1896-0,instance,ns-16904458681476984,blue,"(0.38920293465748, 1.0, 0.0, 1.0)",2023-12-13 04:45:00+00:00,2023-12-22 04:45:00+00:00
gpu-server16,1,gpu-server16:1,14.408588971962612,violet-run-pipeline-gpu-vzp6m-2425280966,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-02 09:30:00+00:00,2024-01-07 23:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2359-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-07 23:30:00+00:00,2024-01-08 13:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2385-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-08 14:00:00+00:00,2024-01-09 04:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-10 00:30:00+00:00,2024-01-11 00:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-287-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-11 07:45:00+00:00,2024-01-12 07:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2412-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-12 13:30:00+00:00,2024-01-13 13:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2414-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-13 16:30:00+00:00,2024-01-14 16:30:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2394-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-15 00:00:00+00:00,2024-01-17 00:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-1042-0,instance,ns-16909522304989927,blue,"(0.6576691122145667, 1.0, 0.0, 1.0)",2024-01-17 00:45:00+00:00,2024-01-18 00:45:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2397-0,instance,ns-16904415495054562,blue,"(0.12073675710039333, 1.0, 0.0, 1.0)",2024-01-18 06:00:00+00:00,2024-01-19 06:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2470-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2024-01-19 06:30:00+00:00,2024-01-19 07:00:00+00:00
gpu-server16,1,gpu-server16:1,41.43781760563379,instance-2476-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-22 01:15:00+00:00,2024-01-25 00:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2521-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-25 00:30:00+00:00,2024-01-26 00:15:00+00:00
gpu-server16,1,gpu-server16:1,8.206574166666671,instance-2530-0,instance,ns-1690441020642881,blue,"(0.0, 0.24147942045669324, 1.0, 1.0)",2024-01-26 00:30:00+00:00,2024-01-27 06:30:00+00:00
gpu-server16,1,gpu-server16:1,70.02930980392159,violet-run-pipeline-gpu-gr7s2-1300792980,task,ns-16904409679649498,red,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-01-28 22:45:00+00:00,2024-01-30 00:15:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2277-0,instance,ns-16909388986811123,blue,"(0.8323852897716538, 0.0, 1.0, 1.0)",2024-01-30 00:30:00+00:00,2024-01-30 08:00:00+00:00
gpu-server16,1,gpu-server16:1,0.0,instance-2516-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2024-01-31 01:00:00+00:00,2024-02-01 01:00:00+00:00
gpu-server16,1,gpu-server16:1,0.8476558823529413,instance-2337-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2024-02-01 02:15:00+00:00,2024-02-01 10:45:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1203-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-03 15:00:00+00:00,2023-11-04 01:15:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1601-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-06 05:00:00+00:00,2023-11-06 07:30:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1614-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-06 08:00:00+00:00,2023-11-07 09:15:00+00:00
gpu-server16,2,gpu-server16:2,32.227997916666666,instance-1547-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-08 00:15:00+00:00,2023-11-09 00:15:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-09 00:30:00+00:00,2023-11-09 08:00:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1672-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-10 00:45:00+00:00,2023-11-11 00:45:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1767-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-12 05:30:00+00:00,2023-11-12 07:00:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1790-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-13 01:00:00+00:00,2023-11-15 04:45:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1824-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-15 05:00:00+00:00,2023-11-15 08:30:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1876-0,instance,ns-16904374776309414,blue,"(0.29545293465748007, 0.0, 1.0, 1.0)",2023-11-15 15:30:00+00:00,2023-11-16 15:30:00+00:00
gpu-server16,2,gpu-server16:2,0.1749580952380953,instance-1904-0,instance,ns-1693886715473508,blue,"(0.0, 0.5099455980137799, 1.0, 1.0)",2023-11-17 06:15:00+00:00,2023-11-18 08:30:00+00:00
gpu-server16,2,gpu-server16:2,0.0,instance-1918-0,instance,ns-16904409679649498,blue,"(0.0, 0.7784117755708665, 1.0, 1.0)",2023-11-18 14:15:00+00:00,2023-11-19 14:15:00+00:00
gpu-server16,2,gpu-server16:2,0.1895343749999999,instance-1411-0,instance,ns-16904408990530505,blue,"(1.0, 0.0, 0.89914853267126, 1.0)",2023-11-20 00:00:00+00:00,2023-11-21 00:00:00+00:00
